"candidate_id","candidate_name","email","experience_years","education","location_id","work_authorization_id","source_id","applied_date","candidate_status","total_applications","rejected_applications","withdrawn_applications","hired_applications","total_offers","total_placements","average_offered_salary","candidate_age_days"
5036,Thomas Taylor,thomas.taylor5035@gmail.com,12,Bachelor's Degree,2,1,1,2025-12-02,Interview,3,0,0,0,1,1,167000.00,254
6590,Stephanie Verma,stephanie.verma6589@hotmail.com,15,Master's Degree,19,5,6,2025-02-03,Screening,3,0,0,0,1,1,168000.00,556
4080,Anthony Young,anthony.young4079@gmail.com,8,MCA,14,1,2,2025-04-08,Rejected,3,1,0,0,1,1,157000.00,492
305,Emily Anderson,emily.anderson304@yahoo.com,11,MBA,8,3,5,2025-08-23,Offer,3,0,0,0,1,1,160000.00,355
5922,Charles Verma,charles.verma5921@hotmail.com,8,Master's Degree,8,4,2,2026-03-05,Active,3,0,0,0,1,1,126000.00,161
1725,Rohan Sharma,rohan.sharma1724@yahoo.com,6,Master's Degree,18,3,7,2025-03-21,Interview,3,0,0,0,1,1,108000.00,510
1739,Karan Young,karan.young1738@yahoo.com,11,BS Computer Science,20,6,6,2025-06-26,Rejected,3,0,0,1,1,1,131000.00,413
7829,Thomas Patel,thomas.patel7828@hotmail.com,10,BS Computer Science,17,3,9,2025-04-22,Rejected,3,0,0,0,1,1,143000.00,478
9573,Andrew Mehta,andrew.mehta9572@gmail.com,3,MS,2,1,1,2026-07-05,Rejected,3,0,0,0,1,1,77000.00,39
2774,Thomas Sharma,thomas.sharma2773@yahoo.com,1,Master's Degree,14,3,6,2025-03-15,Rejected,3,0,0,0,1,1,60000.00,516
8934,Sarah Taylor,sarah.taylor8933@gmail.com,5,Master's Degree,11,4,3,2025-04-09,Interview,3,0,0,0,1,1,88000.00,491
456,Anthony Lewis,anthony.lewis455@gmail.com,12,M.Tech,2,6,3,2026-01-13,Screening,3,0,0,0,1,1,161000.00,212
5431,Jessica Reddy,jessica.reddy5430@gmail.com,9,Bachelor's Degree,4,3,9,2025-07-26,Screening,3,1,0,0,1,1,110000.00,383
3962,Charles Jones,charles.jones3961@outlook.com,1,MS Computer Science,15,6,3,2025-09-12,Rejected,3,0,0,0,1,1,64000.00,335
232,Joshua Lee,joshua.lee231@outlook.com,4,Master's Degree,1,3,3,2025-06-14,Hired,3,1,0,1,1,1,91000.00,425
193,William Jones,william.jones192@outlook.com,10,MCA,14,1,6,2025-10-16,Withdrawn,3,0,0,0,1,1,172000.00,301
3529,Paul Sharma,paul.sharma3528@hotmail.com,2,MBA,10,7,9,2026-06-23,Active,3,0,0,1,1,1,78000.00,51
9321,Laura Verma,laura.verma9320@outlook.com,5,Master's Degree,20,1,8,2026-06-01,Withdrawn,3,1,0,0,1,1,100000.00,73
2344,James Smith,james.smith2343@outlook.com,5,Master's Degree,5,6,5,2026-06-25,Interview,3,0,0,0,1,1,88000.00,49
7402,Robert Mishra,robert.mishra7401@hotmail.com,6,B.Tech,6,4,4,2025-08-27,Screening,3,0,0,0,1,1,101000.00,351
4895,James Gupta,james.gupta4894@yahoo.com,2,M.Tech,19,2,4,2025-07-25,Active,3,0,0,0,1,1,64000.00,384
7066,Sarah Verma,sarah.verma7065@gmail.com,10,M.Tech,13,7,4,2025-01-10,Active,3,0,0,1,1,1,154000.00,580
635,Thomas Moore,thomas.moore634@yahoo.com,7,MS,6,2,9,2026-07-04,Withdrawn,3,0,0,0,1,1,109000.00,40
6335,Rohan Jones,rohan.jones6334@yahoo.com,2,BCA,5,6,1,2025-02-01,Rejected,3,1,0,0,1,1,75000.00,558
3945,Lauren Jones,lauren.jones3944@outlook.com,11,M.Tech,13,7,1,2025-07-09,Rejected,3,0,0,1,1,1,137000.00,400
2128,Jennifer Gupta,jennifer.gupta2127@outlook.com,15,BS Computer Science,3,4,8,2025-04-15,Active,3,0,1,0,1,1,187000.00,485
531,James Nair,james.nair530@outlook.com,13,MS,3,4,9,2026-03-17,Interview,3,1,0,0,1,1,173000.00,149
8139,Kevin Williams,kevin.williams8138@hotmail.com,1,BCA,2,3,1,2025-03-07,Offer,3,0,0,1,1,1,80000.00,524
3745,Amanda Miller,amanda.miller3744@hotmail.com,13,MCA,15,5,4,2026-01-03,Rejected,3,0,1,0,1,1,172000.00,222
41,Rahul Thomas,rahul.thomas40@outlook.com,14,Master's Degree,20,4,3,2025-07-19,Rejected,3,0,0,0,1,1,179000.00,390
8763,Thomas Brown,thomas.brown8762@yahoo.com,10,BCA,10,7,7,2025-07-15,Interview,2,0,0,0,1,1,173000.00,394
5694,Anthony King,anthony.king5693@gmail.com,10,MS,13,3,7,2026-01-09,Screening,2,0,0,0,1,1,151000.00,216
8990,Sneha Brown,sneha.brown8989@gmail.com,8,M.Tech,1,4,9,2025-12-20,Active,2,0,0,0,1,1,154000.00,236
5056,Rebecca King,rebecca.king5055@yahoo.com,3,MCA,3,3,4,2025-04-01,Hired,2,0,0,0,1,1,93000.00,499
5393,Michael Williams,michael.williams5392@outlook.com,2,MCA,21,7,3,2026-02-27,Rejected,2,0,0,0,1,1,66000.00,167
4613,Matthew Nair,matthew.nair4612@outlook.com,4,M.Tech,14,1,4,2025-03-10,Withdrawn,2,0,0,0,1,1,91000.00,521
9887,Joshua Reddy,joshua.reddy9886@yahoo.com,4,Master's Degree,9,3,5,2025-01-16,Interview,2,0,0,1,1,1,89000.00,574
4091,Donald King,donald.king4090@gmail.com,8,MS,7,3,9,2025-12-25,Rejected,2,0,0,2,1,1,116000.00,231
1393,Daniel Davis,daniel.davis1392@gmail.com,3,M.Tech,2,1,9,2025-06-07,Active,2,0,1,1,1,1,99000.00,432
7474,Mark Harris,mark.harris7473@outlook.com,5,Bachelor's Degree,3,3,3,2026-02-02,Interview,2,0,0,1,1,1,75000.00,192
741,Robert Clark,robert.clark740@yahoo.com,15,MS Computer Science,5,5,9,2026-05-12,Rejected,2,0,0,0,1,1,158000.00,93
5198,Donald Brown,donald.brown5197@gmail.com,14,BCA,16,3,7,2026-04-28,Rejected,2,0,0,1,1,1,157000.00,107
8647,Joseph Wright,joseph.wright8646@outlook.com,6,MS,19,3,5,2025-08-24,Active,2,1,0,0,1,1,117000.00,354
9851,Michelle Verma,michelle.verma9850@outlook.com,10,B.E.,20,3,8,2025-01-18,Rejected,2,0,0,0,1,1,156000.00,572
8283,Amit Miller,amit.miller8282@hotmail.com,2,MCA,8,3,3,2026-01-06,Active,2,0,0,0,1,1,82000.00,219
8013,Rachel Anderson,rachel.anderson8012@yahoo.com,2,M.Tech,17,5,2,2026-01-11,Rejected,2,0,0,1,1,1,61000.00,214
7707,Vikram Gupta,vikram.gupta7706@gmail.com,14,Master's Degree,14,2,6,2026-06-19,Active,2,0,1,0,1,1,171000.00,55
2462,Paul Singh,paul.singh2461@outlook.com,13,Master's Degree,18,7,3,2025-08-14,Screening,2,0,0,1,1,1,162000.00,364
3636,Steven Singh,steven.singh3635@gmail.com,14,Bachelor's Degree,18,7,5,2025-02-19,Screening,2,0,0,0,1,1,172000.00,540
6653,Laura Mishra,laura.mishra6652@yahoo.com,14,BS Computer Science,4,1,3,2026-05-23,Interview,2,0,0,0,1,1,151000.00,82
6119,Steven Kumar,steven.kumar6118@yahoo.com,14,Bachelor's Degree,10,6,5,2025-10-20,Rejected,2,0,0,0,1,1,154000.00,297
969,Neha Lewis,neha.lewis968@outlook.com,5,MBA,5,6,2,2026-07-28,Active,2,0,0,1,1,1,111000.00,16
7329,Stephanie Kumar,stephanie.kumar7328@outlook.com,13,Bachelor's Degree,4,2,8,2025-04-09,Withdrawn,2,0,0,0,1,1,186000.00,491
6998,Anthony Kumar,anthony.kumar6997@hotmail.com,13,BCA,8,4,4,2025-06-14,Active,2,0,0,1,1,1,177000.00,425
993,Emily Wilson,emily.wilson992@gmail.com,7,Bachelor's Degree,9,7,2,2026-06-11,Rejected,2,0,0,0,1,1,160000.00,63
2939,Jennifer Verma,jennifer.verma2938@gmail.com,13,BS Computer Science,5,1,5,2025-08-06,Active,2,0,0,0,1,1,146000.00,372
9763,Jessica Williams,jessica.williams9762@gmail.com,10,M.Tech,1,6,7,2026-02-09,Interview,2,0,0,0,1,1,140000.00,185
4441,Mark Harris,mark.harris4440@hotmail.com,13,MCA,7,5,4,2026-02-19,Active,2,0,0,0,1,1,169000.00,175
4484,Anthony Harris,anthony.harris4483@outlook.com,9,BS Computer Science,4,5,2,2025-06-22,Interview,2,0,0,0,1,1,140000.00,417
2227,Rebecca King,rebecca.king2226@yahoo.com,13,MBA,8,7,9,2025-05-04,Rejected,2,0,0,0,1,1,148000.00,466
5178,Stephanie Reddy,stephanie.reddy5177@outlook.com,6,BCA,8,6,3,2026-05-17,Rejected,2,0,0,0,1,1,119000.00,88
4328,Anthony Taylor,anthony.taylor4327@hotmail.com,12,M.Tech,14,3,8,2025-10-29,Active,2,1,0,0,1,1,149000.00,288
1626,Jessica Sharma,jessica.sharma1625@outlook.com,6,M.Tech,1,3,2,2025-06-03,Active,2,0,0,0,1,1,114000.00,436
9612,Melissa Reddy,melissa.reddy9611@hotmail.com,15,BS Computer Science,19,7,4,2025-07-13,Interview,2,1,0,0,1,1,186000.00,396
7610,Michael Lewis,michael.lewis7609@outlook.com,11,Master's Degree,8,5,4,2025-05-14,Active,2,0,0,0,1,1,189000.00,456
6239,Priya Mehta,priya.mehta6238@yahoo.com,13,BS Computer Science,16,1,4,2025-06-20,Rejected,2,1,0,1,1,1,131000.00,419
1297,Melissa Harris,melissa.harris1296@yahoo.com,10,Bachelor's Degree,6,3,5,2025-04-20,Interview,2,0,0,0,1,1,187000.00,480
7746,John Jones,john.jones7745@yahoo.com,2,M.Tech,18,4,1,2025-04-17,Active,2,0,0,0,1,1,62000.00,483
352,Rahul Williams,rahul.williams351@outlook.com,14,MS,12,6,8,2025-05-23,Active,1,0,0,1,1,1,185000.00,447
5710,Joseph Verma,joseph.verma5709@gmail.com,3,BCA,17,5,8,2026-04-29,Active,1,0,0,0,1,1,118000.00,106
8247,Lauren Young,lauren.young8246@hotmail.com,12,B.Tech,13,7,5,2026-01-31,Withdrawn,1,0,0,0,1,1,183000.00,194
7125,Arjun Kumar,arjun.kumar7124@yahoo.com,6,Bachelor's Degree,12,6,1,2026-02-14,Active,1,0,0,0,1,1,122000.00,180
8014,John Kumar,john.kumar8013@yahoo.com,10,B.Tech,10,6,8,2025-12-26,Rejected,1,0,0,0,1,1,159000.00,230
4466,Paul Nair,paul.nair4465@hotmail.com,2,B.E.,13,7,5,2025-03-19,Rejected,1,0,0,0,1,1,59000.00,512
5395,Amit Davis,amit.davis5394@hotmail.com,6,BCA,12,3,6,2026-01-24,Rejected,1,0,0,1,1,1,134000.00,201
995,Paul King,paul.king994@yahoo.com,1,MS Computer Science,7,1,2,2026-07-01,Active,1,0,0,0,1,1,85000.00,43
9010,Amit Taylor,amit.taylor9009@gmail.com,6,MCA,14,1,6,2026-07-24,Screening,1,0,0,0,1,1,135000.00,20
6524,Elizabeth Brown,elizabeth.brown6523@yahoo.com,15,BS Computer Science,17,3,7,2025-11-14,Rejected,1,0,0,0,1,1,164000.00,272
6551,Melissa Kumar,melissa.kumar6550@hotmail.com,1,Master's Degree,9,1,6,2026-06-20,Offer,1,0,0,0,1,1,57000.00,54
6845,Stephanie Verma,stephanie.verma6844@yahoo.com,8,B.E.,3,6,6,2026-02-05,Active,1,0,0,0,1,1,136000.00,189
6516,Rahul Smith,rahul.smith6515@outlook.com,9,BCA,18,7,8,2025-10-29,Rejected,1,0,0,0,1,1,140000.00,288
3456,Jennifer Singh,jennifer.singh3455@outlook.com,3,Master's Degree,19,2,3,2025-04-20,Hired,1,0,0,0,1,1,83000.00,480
9715,Megan Mehta,megan.mehta9714@yahoo.com,1,MBA,1,1,1,2025-02-05,Rejected,1,0,0,0,1,1,83000.00,554
4902,Sarah Verma,sarah.verma4901@gmail.com,15,B.Tech,20,5,2,2025-08-23,Screening,1,0,0,0,1,1,170000.00,355
5429,Robert Lee,robert.lee5428@yahoo.com,13,MCA,19,4,7,2025-09-25,Withdrawn,8,1,0,0,2,0,153000.00,322
7085,Mark Clark,mark.clark7084@gmail.com,8,Master's Degree,1,6,1,2025-06-29,Rejected,7,0,1,0,2,0,121500.00,410
464,Neha Miller,neha.miller463@hotmail.com,5,MCA,14,7,3,2025-03-21,Rejected,7,0,0,1,2,0,93500.00,510
3260,Laura Moore,laura.moore3259@hotmail.com,3,MBA,15,3,3,2025-12-08,Rejected,7,0,0,1,2,0,94500.00,248
8570,Laura Young,laura.young8569@outlook.com,15,BCA,2,6,9,2025-05-19,Interview,4,0,0,0,2,0,166000.00,451
7609,Arjun Thomas,arjun.thomas7608@outlook.com,6,M.Tech,20,5,3,2025-07-23,Offer,9,2,0,2,1,0,154000.00,386
8130,Jessica Mishra,jessica.mishra8129@outlook.com,7,B.E.,5,7,3,2026-05-26,Hired,9,0,0,0,1,0,154000.00,79
3627,David Sharma,david.sharma3626@gmail.com,11,MS Computer Science,11,7,9,2025-06-11,Rejected,8,1,0,0,1,0,132000.00,428
3324,Elizabeth Sharma,elizabeth.sharma3323@outlook.com,4,B.Tech,6,6,1,2025-11-04,Withdrawn,8,0,0,1,1,0,118000.00,282
9966,Paul Garcia,paul.garcia9965@yahoo.com,11,BCA,7,3,7,2025-01-14,Interview,8,0,0,0,1,0,153000.00,576
9204,Rebecca Singh,rebecca.singh9203@yahoo.com,12,MS Computer Science,11,2,5,2026-03-11,Interview,8,0,0,0,1,0,143000.00,155
3154,Charles Brown,charles.brown3153@gmail.com,12,BCA,13,2,6,2026-02-16,Screening,8,0,0,0,1,0,143000.00,178
1521,Michael Patel,michael.patel1520@gmail.com,6,MCA,18,6,2,2025-10-22,Hired,8,0,0,1,1,0,145000.00,295
2623,Melissa Gupta,melissa.gupta2622@yahoo.com,12,MBA,8,7,3,2025-01-22,Rejected,7,1,0,0,1,0,176000.00,568
1451,Laura Young,laura.young1450@outlook.com,9,MCA,14,1,3,2025-06-29,Rejected,7,0,0,0,1,0,140000.00,410
9818,Megan Mishra,megan.mishra9817@hotmail.com,13,Master's Degree,4,6,3,2025-08-24,Hired,7,2,0,0,1,0,130000.00,354
1308,Daniel Mehta,daniel.mehta1307@hotmail.com,13,Bachelor's Degree,15,2,4,2025-08-19,Rejected,7,0,0,0,1,0,155000.00,359
9737,Paul Davis,paul.davis9736@outlook.com,7,MS Computer Science,21,1,7,2025-08-11,Withdrawn,7,1,0,1,1,0,100000.00,367
2086,Robert Nair,robert.nair2085@yahoo.com,13,BS Computer Science,13,7,3,2026-02-02,Active,7,1,0,1,1,0,131000.00,192
2333,Amanda Wilson,amanda.wilson2332@outlook.com,5,MS,18,2,9,2025-08-30,Active,7,1,0,1,1,0,112000.00,348
3972,Rahul Lee,rahul.lee3971@hotmail.com,13,BCA,12,2,2,2026-04-09,Screening,7,0,2,1,1,0,158000.00,126
7790,Emily Lee,emily.lee7789@yahoo.com,4,B.Tech,19,4,6,2026-02-22,Interview,7,0,0,0,1,0,114000.00,172
4270,Sarah Davis,sarah.davis4269@hotmail.com,6,MBA,1,4,8,2025-07-28,Hired,7,1,0,0,1,0,126000.00,381
6629,Jessica Jackson,jessica.jackson6628@yahoo.com,4,B.E.,15,1,7,2025-06-03,Rejected,7,2,0,1,1,0,83000.00,436
9834,Michael Mehta,michael.mehta9833@yahoo.com,7,MCA,1,7,9,2026-03-09,Active,7,1,0,1,1,0,127000.00,157
9746,Megan Taylor,megan.taylor9745@yahoo.com,4,BS Computer Science,11,6,5,2025-06-29,Interview,7,1,0,0,1,0,88000.00,410
5771,Paul Mishra,paul.mishra5770@yahoo.com,9,MBA,19,3,7,2025-08-11,Hired,7,2,0,0,1,0,135000.00,367
1519,Jennifer Mishra,jennifer.mishra1518@yahoo.com,6,B.E.,10,2,7,2025-06-22,Interview,7,1,0,0,1,0,133000.00,417
1279,William Wright,william.wright1278@gmail.com,12,Master's Degree,9,2,2,2025-05-04,Active,6,1,0,2,1,0,190000.00,466
7991,Arjun Wright,arjun.wright7990@outlook.com,7,Master's Degree,3,5,1,2025-08-27,Interview,6,1,0,1,1,0,127000.00,351
321,Jennifer Lewis,jennifer.lewis320@gmail.com,11,M.Tech,14,1,4,2026-05-25,Withdrawn,6,0,1,0,1,0,186000.00,80
6460,Arjun Smith,arjun.smith6459@gmail.com,15,MCA,11,6,8,2025-12-19,Hired,6,0,0,0,1,0,136000.00,237
2057,Priya Sharma,priya.sharma2056@hotmail.com,14,B.E.,5,4,2,2025-01-08,Active,6,0,0,0,1,0,173000.00,582
941,John Gupta,john.gupta940@hotmail.com,13,B.Tech,20,3,3,2025-09-14,Offer,6,0,0,0,1,0,133000.00,333
7996,Jessica King,jessica.king7995@gmail.com,8,MCA,9,2,5,2025-05-11,Hired,6,1,0,3,1,0,133000.00,459
2053,Rohan Lee,rohan.lee2052@gmail.com,5,B.Tech,8,4,8,2026-07-04,Rejected,6,0,0,0,1,0,78000.00,40
9022,Elizabeth Reddy,elizabeth.reddy9021@yahoo.com,12,Master's Degree,13,7,8,2026-07-13,Active,6,1,0,1,1,0,142000.00,31
545,Laura Brown,laura.brown544@yahoo.com,8,Bachelor's Degree,14,1,1,2026-01-06,Rejected,6,1,0,1,1,0,151000.00,219
2750,Stephanie Thomas,stephanie.thomas2749@gmail.com,9,Master's Degree,12,5,3,2025-12-19,Screening,6,0,1,0,1,0,121000.00,237
1898,Rahul Clark,rahul.clark1897@gmail.com,10,Bachelor's Degree,8,6,9,2025-05-20,Offer,6,1,0,0,1,0,177000.00,450
2648,Jennifer Reddy,jennifer.reddy2647@gmail.com,9,MBA,15,2,4,2025-11-02,Rejected,6,1,0,1,1,0,125000.00,284
8364,Matthew Jones,matthew.jones8363@outlook.com,11,B.E.,20,3,9,2025-12-19,Active,6,0,0,0,1,0,167000.00,237
1213,Priya Jackson,priya.jackson1212@hotmail.com,5,MS Computer Science,8,3,8,2025-12-17,Offer,6,0,0,0,1,0,90000.00,239
9511,Anthony Garcia,anthony.garcia9510@outlook.com,7,MCA,3,6,7,2026-04-10,Active,6,0,0,0,1,0,121000.00,125
6244,Elizabeth Walker,elizabeth.walker6243@yahoo.com,5,MS,4,7,3,2025-06-13,Withdrawn,6,0,0,0,1,0,81000.00,426
7154,Daniel Brown,daniel.brown7153@gmail.com,14,MBA,13,6,8,2025-07-14,Rejected,6,2,0,1,1,0,139000.00,395
4285,Karan Clark,karan.clark4284@gmail.com,4,B.E.,7,5,7,2025-09-23,Screening,6,1,1,0,1,0,102000.00,324
472,Melissa Mishra,melissa.mishra471@gmail.com,13,B.Tech,5,7,8,2025-08-24,Screening,6,1,0,1,1,0,151000.00,354
6881,Neha Hall,neha.hall6880@hotmail.com,15,MBA,3,3,6,2025-05-30,Rejected,6,1,0,0,1,0,181000.00,440
1723,Elizabeth Garcia,elizabeth.garcia1722@yahoo.com,3,BCA,21,2,2,2025-01-05,Active,6,0,0,0,1,0,76000.00,585
3847,Thomas Clark,thomas.clark3846@hotmail.com,10,BCA,1,7,7,2025-05-22,Withdrawn,6,0,0,0,1,0,177000.00,448
9640,Sneha Wilson,sneha.wilson9639@gmail.com,7,B.E.,14,2,5,2026-06-28,Active,6,2,0,0,1,0,157000.00,46
2625,David Martin,david.martin2624@outlook.com,7,BS Computer Science,1,2,8,2026-06-19,Screening,6,0,0,1,1,0,128000.00,55
808,Vikram Patel,vikram.patel807@hotmail.com,4,BCA,10,1,3,2026-05-23,Active,6,0,1,0,1,0,95000.00,82
3654,Steven Gupta,steven.gupta3653@gmail.com,5,MS Computer Science,20,4,3,2025-05-09,Screening,6,1,1,0,1,0,77000.00,461
8662,Karan Lee,karan.lee8661@outlook.com,11,BCA,15,4,8,2025-09-15,Rejected,6,0,0,1,1,0,155000.00,332
3630,Donald Brown,donald.brown3629@hotmail.com,10,Master's Degree,4,5,9,2026-07-02,Screening,6,0,0,0,1,0,134000.00,42
6025,Sneha Lewis,sneha.lewis6024@yahoo.com,2,BS Computer Science,9,4,3,2025-09-17,Withdrawn,5,1,0,0,1,0,84000.00,330
8521,Sneha Sharma,sneha.sharma8520@gmail.com,9,MS Computer Science,2,3,8,2026-04-17,Rejected,5,3,0,0,1,0,147000.00,118
8002,Amit Wilson,amit.wilson8001@outlook.com,8,BCA,12,3,1,2025-05-30,Rejected,5,0,1,0,1,0,147000.00,440
6797,John Harris,john.harris6796@outlook.com,11,BS Computer Science,3,3,3,2025-05-14,Interview,5,0,0,1,1,0,183000.00,456
6266,Arjun Smith,arjun.smith6265@yahoo.com,8,BS Computer Science,20,6,9,2026-04-15,Screening,5,1,1,1,1,0,126000.00,120
4657,Ashley Wright,ashley.wright4656@outlook.com,2,MS Computer Science,5,7,2,2026-02-05,Interview,5,0,0,1,1,0,58000.00,189
358,Rahul Johnson,rahul.johnson357@yahoo.com,14,MBA,13,5,5,2025-10-18,Interview,5,1,1,0,1,0,145000.00,299
7546,Neha Sharma,neha.sharma7545@hotmail.com,14,Master's Degree,21,4,1,2025-04-08,Hired,5,0,0,1,1,0,157000.00,492
8461,Rebecca Hall,rebecca.hall8460@yahoo.com,13,M.Tech,13,5,5,2025-04-16,Rejected,5,0,0,1,1,0,182000.00,484
7403,Charles Allen,charles.allen7402@gmail.com,8,Bachelor's Degree,15,1,2,2025-07-31,Rejected,5,0,0,0,1,0,123000.00,378
5518,Donald Smith,donald.smith5517@outlook.com,7,MS Computer Science,14,3,2,2025-04-04,Offer,5,0,1,0,1,0,157000.00,496
4262,Andrew Smith,andrew.smith4261@yahoo.com,2,B.E.,6,2,9,2025-09-02,Screening,5,1,0,0,1,0,77000.00,345
5825,Neha Verma,neha.verma5824@outlook.com,8,B.E.,15,2,2,2025-08-07,Screening,5,0,0,1,1,0,112000.00,371
4338,Vikram Jackson,vikram.jackson4337@outlook.com,10,Master's Degree,3,2,1,2025-06-08,Hired,5,1,0,0,1,0,184000.00,431
9487,Lauren Taylor,lauren.taylor9486@hotmail.com,11,MBA,20,2,6,2026-01-16,Screening,5,0,2,1,1,0,164000.00,209
5984,Kevin Wright,kevin.wright5983@hotmail.com,11,Master's Degree,5,2,6,2026-01-10,Hired,5,0,0,0,1,0,189000.00,215
548,Steven King,steven.king547@yahoo.com,11,B.Tech,20,2,9,2025-12-21,Active,5,0,0,1,1,0,152000.00,235
5416,Rebecca Allen,rebecca.allen5415@hotmail.com,6,BCA,8,2,7,2025-10-13,Active,5,1,0,0,1,0,120000.00,304
4614,Rachel Miller,rachel.miller4613@outlook.com,10,BS Computer Science,10,2,3,2025-11-26,Active,5,1,0,1,1,0,144000.00,260
812,John Reddy,john.reddy811@hotmail.com,10,M.Tech,10,5,7,2025-08-08,Withdrawn,5,0,0,1,1,0,187000.00,370
9650,Ashley Allen,ashley.allen9649@gmail.com,10,B.E.,1,5,7,2026-05-23,Active,5,0,0,0,1,0,144000.00,82
5552,Amanda Mishra,amanda.mishra5551@gmail.com,2,M.Tech,13,2,4,2025-05-02,Interview,5,0,0,0,1,0,85000.00,468
2669,Rachel Lee,rachel.lee2668@yahoo.com,4,MCA,21,7,4,2025-02-01,Screening,5,1,0,0,1,0,113000.00,558
4640,Neha Singh,neha.singh4639@outlook.com,15,MCA,14,5,8,2025-08-22,Withdrawn,5,0,0,1,1,0,165000.00,356
1888,Sarah Kumar,sarah.kumar1887@outlook.com,14,MS Computer Science,16,1,5,2026-04-28,Rejected,5,1,0,1,1,0,135000.00,107
2864,Matthew Verma,matthew.verma2863@gmail.com,15,B.Tech,20,1,8,2025-05-18,Interview,5,0,1,0,1,0,136000.00,452
8956,Rebecca Wilson,rebecca.wilson8955@hotmail.com,5,M.Tech,16,5,3,2025-09-17,Screening,5,0,0,0,1,0,95000.00,330
9035,Joshua King,joshua.king9034@yahoo.com,10,MS,19,3,6,2026-03-07,Rejected,5,0,0,2,1,0,154000.00,159
770,Donald Walker,donald.walker769@hotmail.com,5,MS,14,5,4,2025-04-08,Rejected,5,0,0,0,1,0,117000.00,492
6989,Vikram Jones,vikram.jones6988@yahoo.com,3,Master's Degree,16,1,6,2025-11-12,Hired,5,0,0,0,1,0,81000.00,274
5435,Mark Anderson,mark.anderson5434@yahoo.com,12,Bachelor's Degree,21,2,1,2025-04-19,Screening,5,1,0,0,1,0,170000.00,481
2886,Karan Wilson,karan.wilson2885@hotmail.com,14,MBA,7,5,6,2026-07-04,Active,5,1,0,1,1,0,185000.00,40
3757,Neha Anderson,neha.anderson3756@gmail.com,6,Master's Degree,18,2,1,2025-06-01,Screening,5,0,0,0,1,0,154000.00,438
6197,Jennifer Singh,jennifer.singh6196@hotmail.com,14,MS Computer Science,2,6,6,2026-06-23,Interview,5,0,0,0,1,0,152000.00,51
191,Rohan Lee,rohan.lee190@gmail.com,14,Bachelor's Degree,1,2,4,2025-10-03,Rejected,5,0,0,2,1,0,186000.00,314
6604,Mark Brown,mark.brown6603@yahoo.com,14,MCA,4,5,7,2025-12-02,Active,5,0,0,0,1,0,155000.00,254
996,Rohan Clark,rohan.clark995@gmail.com,15,M.Tech,9,4,7,2025-05-11,Screening,5,1,0,0,1,0,140000.00,459
648,Rahul Mishra,rahul.mishra647@gmail.com,12,MS Computer Science,16,3,9,2025-02-22,Screening,5,0,0,0,1,0,152000.00,537
6221,David Johnson,david.johnson6220@yahoo.com,9,MS,13,1,9,2025-10-30,Active,4,0,0,0,1,0,157000.00,287
6283,Rebecca Harris,rebecca.harris6282@gmail.com,8,Master's Degree,20,2,7,2026-01-30,Hired,4,0,0,0,1,0,123000.00,195
155,Richard Nair,richard.nair154@gmail.com,6,B.E.,5,5,3,2026-05-11,Rejected,4,0,0,0,1,0,149000.00,94
7584,Rebecca Anderson,rebecca.anderson7583@yahoo.com,7,MBA,21,2,5,2025-03-11,Active,4,0,0,0,1,0,103000.00,520
7169,Jennifer Taylor,jennifer.taylor7168@outlook.com,4,B.E.,7,2,1,2025-05-18,Offer,4,0,0,0,1,0,112000.00,452
4310,Steven Wright,steven.wright4309@hotmail.com,9,MBA,10,5,5,2025-08-07,Withdrawn,4,0,0,1,1,0,124000.00,371
359,Laura Wright,laura.wright358@yahoo.com,12,MBA,12,5,9,2026-01-07,Offer,4,0,0,0,1,0,179000.00,218
5797,Michelle Wilson,michelle.wilson5796@yahoo.com,9,MBA,11,3,2,2025-07-09,Screening,4,0,0,0,1,0,131000.00,400
2210,Laura Mehta,laura.mehta2209@outlook.com,6,MCA,9,6,7,2025-12-04,Active,4,1,0,0,1,0,113000.00,252
8125,Karan Gupta,karan.gupta8124@gmail.com,12,MBA,9,7,2,2025-09-04,Rejected,4,0,0,0,1,0,185000.00,343
6437,Charles Clark,charles.clark6436@hotmail.com,6,MS Computer Science,8,7,2,2026-04-26,Active,4,1,0,0,1,0,160000.00,109
8198,Matthew Taylor,matthew.taylor8197@hotmail.com,7,M.Tech,19,2,1,2026-03-23,Withdrawn,4,1,0,0,1,0,143000.00,143
208,William Walker,william.walker207@outlook.com,4,M.Tech,12,6,2,2026-01-10,Rejected,4,0,0,0,1,0,110000.00,215
4446,Andrew Walker,andrew.walker4445@gmail.com,2,Master's Degree,18,4,4,2025-06-25,Offer,4,1,0,0,1,0,60000.00,414
8909,Rohan Lewis,rohan.lewis8908@yahoo.com,8,B.Tech,21,4,5,2025-05-14,Rejected,4,0,0,0,1,0,126000.00,456
9696,Michael Miller,michael.miller9695@yahoo.com,13,MS,17,6,4,2026-05-22,Hired,4,1,0,0,1,0,144000.00,83
1172,Robert Wilson,robert.wilson1171@yahoo.com,1,MCA,3,2,1,2026-04-16,Withdrawn,4,1,0,0,1,0,73000.00,119
937,Jennifer Jackson,jennifer.jackson936@outlook.com,15,BCA,11,4,2,2025-01-17,Screening,4,2,0,1,1,0,185000.00,573
